AllgridID,longitude,latitude,x,y
3065,1.211522e+02,3.077296e+01,29,24
3066,1.211626e+02,3.077287e+01,30,24
3067,1.211730e+02,3.077277e+01,31,24
3068,1.211835e+02,3.077268e+01,32,24
3069,1.211939e+02,3.077258e+01,33,24
3070,1.212044e+02,3.077249e+01,34,24
3071,1.212148e+02,3.077239e+01,35,24
3072,1.212253e+02,3.077229e+01,36,24
3073,1.212357e+02,3.077219e+01,37,24
3074,1.212461e+02,3.077209e+01,38,24
3075,1.212566e+02,3.077199e+01,39,24
3076,1.212670e+02,3.077189e+01,40,24
3077,1.212775e+02,3.077179e+01,41,24
3078,1.212879e+02,3.077168e+01,42,24
3079,1.212984e+02,3.077158e+01,43,24
3080,1.213088e+02,3.077147e+01,44,24
3081,1.213192e+02,3.077137e+01,45,24
3082,1.213297e+02,3.077126e+01,46,24
3083,1.213401e+02,3.077115e+01,47,24
3084,1.213506e+02,3.077105e+01,48,24
3085,1.213610e+02,3.077094e+01,49,24
3086,1.213715e+02,3.077083e+01,50,24
3087,1.213819e+02,3.077072e+01,51,24
3088,1.213923e+02,3.077060e+01,52,24
3089,1.214028e+02,3.077049e+01,53,24
3090,1.214132e+02,3.077038e+01,54,24
3091,1.214237e+02,3.077026e+01,55,24
3092,1.214341e+02,3.077015e+01,56,24
3093,1.214446e+02,3.077003e+01,57,24
3094,1.214550e+02,3.076992e+01,58,24
3095,1.214654e+02,3.076980e+01,59,24
3096,1.214759e+02,3.076968e+01,60,24
3097,1.214863e+02,3.076956e+01,61,24
3098,1.214968e+02,3.076944e+01,62,24
3099,1.215072e+02,3.076932e+01,63,24
3100,1.215177e+02,3.076920e+01,64,24
3101,1.215281e+02,3.076908e+01,65,24
3102,1.215385e+02,3.076895e+01,66,24
3103,1.215490e+02,3.076883e+01,67,24
3104,1.215594e+02,3.076870e+01,68,24
3105,1.215699e+02,3.076858e+01,69,24
3106,1.215803e+02,3.076845e+01,70,24
3107,1.215907e+02,3.076832e+01,71,24
3108,1.216012e+02,3.076819e+01,72,24
3109,1.216116e+02,3.076806e+01,73,24
3110,1.216221e+02,3.076793e+01,74,24
3111,1.216325e+02,3.076780e+01,75,24
3112,1.216429e+02,3.076767e+01,76,24
3113,1.216534e+02,3.076754e+01,77,24
3114,1.216638e+02,3.076740e+01,78,24
3115,1.216743e+02,3.076727e+01,79,24
3116,1.216847e+02,3.076714e+01,80,24
3117,1.216952e+02,3.076700e+01,81,24
3118,1.217056e+02,3.076686e+01,82,24
3119,1.217160e+02,3.076672e+01,83,24
3120,1.217265e+02,3.076659e+01,84,24
3121,1.217369e+02,3.076645e+01,85,24
3122,1.217474e+02,3.076631e+01,86,24
3123,1.217578e+02,3.076616e+01,87,24
3124,1.217682e+02,3.076602e+01,88,24
3125,1.217787e+02,3.076588e+01,89,24
3126,1.217891e+02,3.076574e+01,90,24
3127,1.217996e+02,3.076559e+01,91,24
3128,1.218100e+02,3.076545e+01,92,24
3129,1.218204e+02,3.076530e+01,93,24
3130,1.218309e+02,3.076515e+01,94,24
3131,1.218413e+02,3.076501e+01,95,24
3132,1.218518e+02,3.076486e+01,96,24
3133,1.218622e+02,3.076471e+01,97,24
3134,1.218726e+02,3.076456e+01,98,24
3135,1.218831e+02,3.076441e+01,99,24
3136,1.218935e+02,3.076425e+01,100,24
3137,1.219040e+02,3.076410e+01,101,24
3138,1.219144e+02,3.076395e+01,102,24
3139,1.219248e+02,3.076379e+01,103,24
3140,1.219353e+02,3.076364e+01,104,24
3141,1.219457e+02,3.076348e+01,105,24
3142,1.219561e+02,3.076332e+01,106,24
3143,1.219666e+02,3.076317e+01,107,24
3144,1.219770e+02,3.076301e+01,108,24
3145,1.219875e+02,3.076285e+01,109,24
3146,1.219979e+02,3.076269e+01,110,24
3147,1.220083e+02,3.076253e+01,111,24
3148,1.220188e+02,3.076236e+01,112,24
3149,1.220292e+02,3.076220e+01,113,24
3150,1.220397e+02,3.076204e+01,114,24
3151,1.220501e+02,3.076187e+01,115,24
3152,1.220605e+02,3.076171e+01,116,24
3153,1.220710e+02,3.076154e+01,117,24
3154,1.220814e+02,3.076137e+01,118,24
3155,1.220918e+02,3.076121e+01,119,24
3156,1.221023e+02,3.076104e+01,120,24
3157,1.221127e+02,3.076087e+01,121,24
3158,1.221232e+02,3.076070e+01,122,24
3159,1.221336e+02,3.076053e+01,123,24
3160,1.221440e+02,3.076035e+01,124,24
3161,1.221545e+02,3.076018e+01,125,24
3162,1.221649e+02,3.076001e+01,126,24
3163,1.221753e+02,3.075983e+01,127,24
3164,1.221858e+02,3.075966e+01,128,24
3165,1.221962e+02,3.075948e+01,129,24
3166,1.222067e+02,3.075930e+01,130,24
3167,1.222171e+02,3.075913e+01,131,24
3168,1.222275e+02,3.075895e+01,132,24
3169,1.208598e+02,3.078425e+01,1,25
3170,1.208702e+02,3.078418e+01,2,25
3171,1.208807e+02,3.078411e+01,3,25
3172,1.208911e+02,3.078404e+01,4,25
3173,1.209016e+02,3.078396e+01,5,25
3174,1.209120e+02,3.078389e+01,6,25
3175,1.209225e+02,3.078382e+01,7,25
3176,1.209329e+02,3.078374e+01,8,25
3177,1.209434e+02,3.078367e+01,9,25
3178,1.209538e+02,3.078359e+01,10,25
3179,1.209642e+02,3.078351e+01,11,25
3180,1.209747e+02,3.078344e+01,12,25
3181,1.209851e+02,3.078336e+01,13,25
3182,1.209956e+02,3.078328e+01,14,25
3183,1.210060e+02,3.078320e+01,15,25
3184,1.210165e+02,3.078311e+01,16,25
3185,1.210269e+02,3.078303e+01,17,25
3186,1.210374e+02,3.078295e+01,18,25
3187,1.210478e+02,3.078286e+01,19,25
3188,1.210583e+02,3.078278e+01,20,25
3189,1.210687e+02,3.078269e+01,21,25
3190,1.210791e+02,3.078261e+01,22,25
3191,1.210896e+02,3.078252e+01,23,25
3192,1.211000e+02,3.078243e+01,24,25
3193,1.211105e+02,3.078234e+01,25,25
3194,1.211209e+02,3.078225e+01,26,25
3195,1.211314e+02,3.078216e+01,27,25
3196,1.211418e+02,3.078207e+01,28,25
3197,1.211523e+02,3.078198e+01,29,25
3198,1.211627e+02,3.078189e+01,30,25
3199,1.211731e+02,3.078179e+01,31,25
3200,1.211836e+02,3.078170e+01,32,25
3201,1.211940e+02,3.078160e+01,33,25
3202,1.212045e+02,3.078150e+01,34,25
3203,1.212149e+02,3.078141e+01,35,25
3204,1.212254e+02,3.078131e+01,36,25
3205,1.212358e+02,3.078121e+01,37,25
3206,1.212463e+02,3.078111e+01,38,25
3207,1.212567e+02,3.078101e+01,39,25
3208,1.212671e+02,3.078091e+01,40,25
3209,1.212776e+02,3.078080e+01,41,25
3210,1.212880e+02,3.078070e+01,42,25
3211,1.212985e+02,3.078060e+01,43,25
3212,1.213089e+02,3.078049e+01,44,25
3213,1.213194e+02,3.078039e+01,45,25
3214,1.213298e+02,3.078028e+01,46,25
3215,1.213403e+02,3.078017e+01,47,25
3216,1.213507e+02,3.078006e+01,48,25
3217,1.213611e+02,3.077995e+01,49,25
3218,1.213716e+02,3.077984e+01,50,25
3219,1.213820e+02,3.077973e+01,51,25
3220,1.213925e+02,3.077962e+01,52,25
3221,1.214029e+02,3.077951e+01,53,25
3222,1.214134e+02,3.077940e+01,54,25
3223,1.214238e+02,3.077928e+01,55,25
3224,1.214342e+02,3.077917e+01,56,25
3225,1.214447e+02,3.077905e+01,57,25
3226,1.214551e+02,3.077893e+01,58,25
3227,1.214656e+02,3.077882e+01,59,25
3228,1.214760e+02,3.077870e+01,60,25
3229,1.214865e+02,3.077858e+01,61,25
3230,1.214969e+02,3.077846e+01,62,25
3231,1.215074e+02,3.077834e+01,63,25
3232,1.215178e+02,3.077821e+01,64,25
3233,1.215282e+02,3.077809e+01,65,25
3234,1.215387e+02,3.077797e+01,66,25
3235,1.215491e+02,3.077784e+01,67,25
3236,1.215596e+02,3.077772e+01,68,25
3237,1.215700e+02,3.077759e+01,69,25
3238,1.215804e+02,3.077747e+01,70,25
3239,1.215909e+02,3.077734e+01,71,25
3240,1.216013e+02,3.077721e+01,72,25
3241,1.216118e+02,3.077708e+01,73,25
3242,1.216222e+02,3.077695e+01,74,25
3243,1.216327e+02,3.077682e+01,75,25
3244,1.216431e+02,3.077669e+01,76,25
3245,1.216535e+02,3.077655e+01,77,25
3246,1.216640e+02,3.077642e+01,78,25
3247,1.216744e+02,3.077629e+01,79,25
3248,1.216849e+02,3.077615e+01,80,25
3249,1.216953e+02,3.077601e+01,81,25
3250,1.217058e+02,3.077588e+01,82,25
3251,1.217162e+02,3.077574e+01,83,25
3252,1.217266e+02,3.077560e+01,84,25
3253,1.217371e+02,3.077546e+01,85,25
3254,1.217475e+02,3.077532e+01,86,25
3255,1.217580e+02,3.077518e+01,87,25
3256,1.217684e+02,3.077504e+01,88,25
3257,1.217788e+02,3.077490e+01,89,25
3258,1.217893e+02,3.077475e+01,90,25
3259,1.217997e+02,3.077461e+01,91,25
3260,1.218102e+02,3.077446e+01,92,25
3261,1.218206e+02,3.077432e+01,93,25
3262,1.218310e+02,3.077417e+01,94,25
3263,1.218415e+02,3.077402e+01,95,25
3264,1.218519e+02,3.077387e+01,96,25
3265,1.218624e+02,3.077372e+01,97,25
3266,1.218728e+02,3.077357e+01,98,25
3267,1.218832e+02,3.077342e+01,99,25
3268,1.218937e+02,3.077327e+01,100,25
3269,1.219041e+02,3.077312e+01,101,25
3270,1.219146e+02,3.077296e+01,102,25
3271,1.219250e+02,3.077281e+01,103,25
3272,1.219354e+02,3.077265e+01,104,25
3273,1.219459e+02,3.077250e+01,105,25
3274,1.219563e+02,3.077234e+01,106,25
3275,1.219668e+02,3.077218e+01,107,25
3276,1.219772e+02,3.077202e+01,108,25
3277,1.219876e+02,3.077186e+01,109,25
3278,1.219981e+02,3.077170e+01,110,25
3279,1.220085e+02,3.077154e+01,111,25
3280,1.220190e+02,3.077138e+01,112,25
3281,1.220294e+02,3.077122e+01,113,25
3282,1.220398e+02,3.077105e+01,114,25
3283,1.220503e+02,3.077089e+01,115,25
3284,1.220607e+02,3.077072e+01,116,25
3285,1.220712e+02,3.077056e+01,117,25
3286,1.220816e+02,3.077039e+01,118,25
3287,1.220920e+02,3.077022e+01,119,25
3288,1.221025e+02,3.077005e+01,120,25
3289,1.221129e+02,3.076988e+01,121,25
3290,1.221234e+02,3.076971e+01,122,25
3291,1.221338e+02,3.076954e+01,123,25
3292,1.221442e+02,3.076937e+01,124,25
3293,1.221547e+02,3.076919e+01,125,25
3294,1.221651e+02,3.076902e+01,126,25
3295,1.221755e+02,3.076885e+01,127,25
3296,1.221860e+02,3.076867e+01,128,25
3297,1.221964e+02,3.076849e+01,129,25
3298,1.222069e+02,3.076832e+01,130,25
3299,1.222173e+02,3.076814e+01,131,25
3300,1.222277e+02,3.076796e+01,132,25
3301,1.208599e+02,3.079327e+01,1,26
3302,1.208703e+02,3.079320e+01,2,26
3303,1.208808e+02,3.079313e+01,3,26
3304,1.208912e+02,3.079305e+01,4,26
3305,1.209017e+02,3.079298e+01,5,26
3306,1.209121e+02,3.079291e+01,6,26
3307,1.209226e+02,3.079284e+01,7,26
3308,1.209330e+02,3.079276e+01,8,26
3309,1.209434e+02,3.079269e+01,9,26
3310,1.209539e+02,3.079261e+01,10,26
3311,1.209643e+02,3.079253e+01,11,26
3312,1.209748e+02,3.079245e+01,12,26
3313,1.209852e+02,3.079237e+01,13,26
3314,1.209957e+02,3.079229e+01,14,26
3315,1.210061e+02,3.079221e+01,15,26
3316,1.210166e+02,3.079213e+01,16,26
3317,1.210270e+02,3.079205e+01,17,26
3318,1.210375e+02,3.079197e+01,18,26
3319,1.210479e+02,3.079188e+01,19,26
3320,1.210584e+02,3.079180e+01,20,26
3321,1.210688e+02,3.079171e+01,21,26
3322,1.210792e+02,3.079163e+01,22,26
3323,1.210897e+02,3.079154e+01,23,26
3324,1.211001e+02,3.079145e+01,24,26
3325,1.211106e+02,3.079136e+01,25,26
3326,1.211210e+02,3.079127e+01,26,26
3327,1.211315e+02,3.079118e+01,27,26
3328,1.211419e+02,3.079109e+01,28,26
3329,1.211524e+02,3.079100e+01,29,26
3330,1.211628e+02,3.079090e+01,30,26
3331,1.211733e+02,3.079081e+01,31,26
3332,1.211837e+02,3.079071e+01,32,26
3333,1.211941e+02,3.079062e+01,33,26
3334,1.212046e+02,3.079052e+01,34,26
3335,1.212150e+02,3.079042e+01,35,26
3336,1.212255e+02,3.079033e+01,36,26
3337,1.212359e+02,3.079023e+01,37,26
3338,1.212464e+02,3.079013e+01,38,26
3339,1.212568e+02,3.079003e+01,39,26
3340,1.212673e+02,3.078992e+01,40,26
3341,1.212777e+02,3.078982e+01,41,26
3342,1.212882e+02,3.078972e+01,42,26
3343,1.212986e+02,3.078961e+01,43,26
3344,1.213090e+02,3.078951e+01,44,26
3345,1.213195e+02,3.078940e+01,45,26
3346,1.213299e+02,3.078930e+01,46,26
3347,1.213404e+02,3.078919e+01,47,26
3348,1.213508e+02,3.078908e+01,48,26
3349,1.213613e+02,3.078897e+01,49,26
3350,1.213717e+02,3.078886e+01,50,26
3351,1.213822e+02,3.078875e+01,51,26
3352,1.213926e+02,3.078864e+01,52,26
3353,1.214030e+02,3.078853e+01,53,26
3354,1.214135e+02,3.078841e+01,54,26
3355,1.214239e+02,3.078830e+01,55,26
3356,1.214344e+02,3.078818e+01,56,26
3357,1.214448e+02,3.078807e+01,57,26
3358,1.214553e+02,3.078795e+01,58,26
3359,1.214657e+02,3.078783e+01,59,26
3360,1.214762e+02,3.078771e+01,60,26
3361,1.214866e+02,3.078759e+01,61,26
3362,1.214970e+02,3.078747e+01,62,26
3363,1.215075e+02,3.078735e+01,63,26
3364,1.215179e+02,3.078723e+01,64,26
3365,1.215284e+02,3.078711e+01,65,26
3366,1.215388e+02,3.078698e+01,66,26
3367,1.215493e+02,3.078686e+01,67,26
3368,1.215597e+02,3.078674e+01,68,26
3369,1.215702e+02,3.078661e+01,69,26
3370,1.215806e+02,3.078648e+01,70,26
3371,1.215910e+02,3.078635e+01,71,26
3372,1.216015e+02,3.078623e+01,72,26
3373,1.216119e+02,3.078610e+01,73,26
3374,1.216224e+02,3.078597e+01,74,26
3375,1.216328e+02,3.078584e+01,75,26
3376,1.216433e+02,3.078570e+01,76,26
3377,1.216537e+02,3.078557e+01,77,26
3378,1.216641e+02,3.078544e+01,78,26
3379,1.216746e+02,3.078530e+01,79,26
3380,1.216850e+02,3.078517e+01,80,26
3381,1.216955e+02,3.078503e+01,81,26
3382,1.217059e+02,3.078489e+01,82,26
3383,1.217164e+02,3.078476e+01,83,26
3384,1.217268e+02,3.078462e+01,84,26
3385,1.217372e+02,3.078448e+01,85,26
3386,1.217477e+02,3.078434e+01,86,26
3387,1.217581e+02,3.078420e+01,87,26
3388,1.217686e+02,3.078405e+01,88,26
3389,1.217790e+02,3.078391e+01,89,26
3390,1.217894e+02,3.078377e+01,90,26
3391,1.217999e+02,3.078362e+01,91,26
3392,1.218103e+02,3.078348e+01,92,26
3393,1.218208e+02,3.078333e+01,93,26
3394,1.218312e+02,3.078318e+01,94,26
3395,1.218417e+02,3.078304e+01,95,26
3396,1.218521e+02,3.078289e+01,96,26
3397,1.218625e+02,3.078274e+01,97,26
3398,1.218730e+02,3.078259e+01,98,26
3399,1.218834e+02,3.078244e+01,99,26
3400,1.218939e+02,3.078228e+01,100,26
3401,1.219043e+02,3.078213e+01,101,26
3402,1.219147e+02,3.078198e+01,102,26
3403,1.219252e+02,3.078182e+01,103,26
3404,1.219356e+02,3.078167e+01,104,26
3405,1.219461e+02,3.078151e+01,105,26
3406,1.219565e+02,3.078135e+01,106,26
3407,1.219670e+02,3.078120e+01,107,26
3408,1.219774e+02,3.078104e+01,108,26
3409,1.219878e+02,3.078088e+01,109,26
3410,1.219983e+02,3.078072e+01,110,26
3411,1.220087e+02,3.078055e+01,111,26
3412,1.220192e+02,3.078039e+01,112,26
3413,1.220296e+02,3.078023e+01,113,26
3414,1.220400e+02,3.078007e+01,114,26
3415,1.220505e+02,3.077990e+01,115,26
3416,1.220609e+02,3.077974e+01,116,26
3417,1.220714e+02,3.077957e+01,117,26
3418,1.220818e+02,3.077940e+01,118,26
3419,1.220922e+02,3.077923e+01,119,26
3420,1.221027e+02,3.077906e+01,120,26
3421,1.221131e+02,3.077889e+01,121,26
3422,1.221236e+02,3.077872e+01,122,26
3423,1.221340e+02,3.077855e+01,123,26
3424,1.221444e+02,3.077838e+01,124,26
3425,1.221549e+02,3.077821e+01,125,26
3426,1.221653e+02,3.077803e+01,126,26
3427,1.221757e+02,3.077786e+01,127,26
3428,1.221862e+02,3.077768e+01,128,26
3429,1.221966e+02,3.077751e+01,129,26
3430,1.222071e+02,3.077733e+01,130,26
3431,1.222175e+02,3.077715e+01,131,26
3432,1.222279e+02,3.077697e+01,132,26
3433,1.208599e+02,3.080229e+01,1,27
3434,1.208704e+02,3.080222e+01,2,27
3435,1.208808e+02,3.080215e+01,3,27
3436,1.208913e+02,3.080207e+01,4,27
3437,1.209017e+02,3.080200e+01,5,27
3438,1.209122e+02,3.080193e+01,6,27
3439,1.209226e+02,3.080185e+01,7,27
3440,1.209331e+02,3.080178e+01,8,27
3441,1.209435e+02,3.080170e+01,9,27
3442,1.209540e+02,3.080163e+01,10,27
3443,1.209644e+02,3.080155e+01,11,27
3444,1.209749e+02,3.080147e+01,12,27
3445,1.209853e+02,3.080139e+01,13,27
3446,1.209958e+02,3.080131e+01,14,27
3447,1.210062e+02,3.080123e+01,15,27
3448,1.210167e+02,3.080115e+01,16,27
3449,1.210271e+02,3.080107e+01,17,27
3450,1.210376e+02,3.080099e+01,18,27
3451,1.210480e+02,3.080090e+01,19,27
3452,1.210585e+02,3.080082e+01,20,27
3453,1.210689e+02,3.080073e+01,21,27
3454,1.210793e+02,3.080064e+01,22,27
3455,1.210898e+02,3.080056e+01,23,27
3456,1.211002e+02,3.080047e+01,24,27
3457,1.211107e+02,3.080038e+01,25,27
3458,1.211211e+02,3.080029e+01,26,27
3459,1.211316e+02,3.080020e+01,27,27
3460,1.211420e+02,3.080011e+01,28,27
3461,1.211525e+02,3.080001e+01,29,27
3462,1.211629e+02,3.079992e+01,30,27
3463,1.211734e+02,3.079983e+01,31,27
3464,1.211838e+02,3.079973e+01,32,27
3465,1.211943e+02,3.079964e+01,33,27
3466,1.212047e+02,3.079954e+01,34,27
3467,1.212152e+02,3.079944e+01,35,27
3468,1.212256e+02,3.079934e+01,36,27
3469,1.212360e+02,3.079924e+01,37,27
3470,1.212465e+02,3.079914e+01,38,27
3471,1.212569e+02,3.079904e+01,39,27
3472,1.212674e+02,3.079894e+01,40,27
3473,1.212778e+02,3.079884e+01,41,27
3474,1.212883e+02,3.079874e+01,42,27
3475,1.212987e+02,3.079863e+01,43,27
3476,1.213092e+02,3.079853e+01,44,27
3477,1.213196e+02,3.079842e+01,45,27
3478,1.213301e+02,3.079831e+01,46,27
3479,1.213405e+02,3.079821e+01,47,27
3480,1.213510e+02,3.079810e+01,48,27
3481,1.213614e+02,3.079799e+01,49,27
3482,1.213718e+02,3.079788e+01,50,27
3483,1.213823e+02,3.079777e+01,51,27
3484,1.213927e+02,3.079766e+01,52,27
3485,1.214032e+02,3.079754e+01,53,27
3486,1.214136e+02,3.079743e+01,54,27
3487,1.214241e+02,3.079731e+01,55,27
3488,1.214345e+02,3.079720e+01,56,27
3489,1.214450e+02,3.079708e+01,57,27
3490,1.214554e+02,3.079697e+01,58,27
3491,1.214659e+02,3.079685e+01,59,27
3492,1.214763e+02,3.079673e+01,60,27
3493,1.214867e+02,3.079661e+01,61,27
3494,1.214972e+02,3.079649e+01,62,27
3495,1.215076e+02,3.079637e+01,63,27
3496,1.215181e+02,3.079625e+01,64,27
3497,1.215285e+02,3.079612e+01,65,27
3498,1.215390e+02,3.079600e+01,66,27
3499,1.215494e+02,3.079588e+01,67,27
3500,1.215599e+02,3.079575e+01,68,27
3501,1.215703e+02,3.079563e+01,69,27
3502,1.215807e+02,3.079550e+01,70,27
3503,1.215912e+02,3.079537e+01,71,27
3504,1.216016e+02,3.079524e+01,72,27
3505,1.216121e+02,3.079511e+01,73,27
3506,1.216225e+02,3.079498e+01,74,27
3507,1.216330e+02,3.079485e+01,75,27
3508,1.216434e+02,3.079472e+01,76,27
3509,1.216539e+02,3.079459e+01,77,27
3510,1.216643e+02,3.079445e+01,78,27
3511,1.216747e+02,3.079432e+01,79,27
3512,1.216852e+02,3.079418e+01,80,27
3513,1.216956e+02,3.079405e+01,81,27
3514,1.217061e+02,3.079391e+01,82,27
3515,1.217165e+02,3.079377e+01,83,27
3516,1.217270e+02,3.079363e+01,84,27
3517,1.217374e+02,3.079349e+01,85,27
3518,1.217478e+02,3.079335e+01,86,27
3519,1.217583e+02,3.079321e+01,87,27
3520,1.217687e+02,3.079307e+01,88,27
3521,1.217792e+02,3.079293e+01,89,27
3522,1.217896e+02,3.079278e+01,90,27
3523,1.218001e+02,3.079264e+01,91,27
3524,1.218105e+02,3.079249e+01,92,27
3525,1.218209e+02,3.079235e+01,93,27
3526,1.218314e+02,3.079220e+01,94,27
3527,1.218418e+02,3.079205e+01,95,27
3528,1.218523e+02,3.079190e+01,96,27
3529,1.218627e+02,3.079175e+01,97,27
3530,1.218732e+02,3.079160e+01,98,27
3531,1.218836e+02,3.079145e+01,99,27
3532,1.218940e+02,3.079130e+01,100,27
3533,1.219045e+02,3.079115e+01,101,27
3534,1.219149e+02,3.079099e+01,102,27
3535,1.219254e+02,3.079084e+01,103,27
3536,1.219358e+02,3.079068e+01,104,27
3537,1.219463e+02,3.079053e+01,105,27
3538,1.219567e+02,3.079037e+01,106,27
3539,1.219671e+02,3.079021e+01,107,27
3540,1.219776e+02,3.079005e+01,108,27
3541,1.219880e+02,3.078989e+01,109,27
3542,1.219985e+02,3.078973e+01,110,27
3543,1.220089e+02,3.078957e+01,111,27
3544,1.220193e+02,3.078941e+01,112,27
3545,1.220298e+02,3.078924e+01,113,27
3546,1.220402e+02,3.078908e+01,114,27
3547,1.220507e+02,3.078891e+01,115,27
3548,1.220611e+02,3.078875e+01,116,27
3549,1.220715e+02,3.078858e+01,117,27
3550,1.220820e+02,3.078842e+01,118,27
3551,1.220924e+02,3.078825e+01,119,27
3552,1.221029e+02,3.078808e+01,120,27
3553,1.221133e+02,3.078791e+01,121,27
3554,1.221237e+02,3.078774e+01,122,27
3555,1.221342e+02,3.078757e+01,123,27
3556,1.221446e+02,3.078739e+01,124,27
3557,1.221551e+02,3.078722e+01,125,27
3558,1.221655e+02,3.078705e+01,126,27
3559,1.221759e+02,3.078687e+01,127,27
3560,1.221864e+02,3.078670e+01,128,27
3561,1.221968e+02,3.078652e+01,129,27
3562,1.222073e+02,3.078634e+01,130,27
3563,1.222177e+02,3.078616e+01,131,27
3564,1.222281e+02,3.078598e+01,132,27
3565,1.208600e+02,3.081130e+01,1,28
3566,1.208705e+02,3.081123e+01,2,28
3567,1.208809e+02,3.081116e+01,3,28
3568,1.208914e+02,3.081109e+01,4,28
3569,1.209018e+02,3.081102e+01,5,28
3570,1.209123e+02,3.081095e+01,6,28
3571,1.209227e+02,3.081087e+01,7,28
3572,1.209332e+02,3.081080e+01,8,28
3573,1.209436e+02,3.081072e+01,9,28
3574,1.209541e+02,3.081065e+01,10,28
3575,1.209645e+02,3.081057e+01,11,28
3576,1.209750e+02,3.081049e+01,12,28
3577,1.209854e+02,3.081041e+01,13,28
3578,1.209959e+02,3.081033e+01,14,28
3579,1.210063e+02,3.081025e+01,15,28
3580,1.210168e+02,3.081017e+01,16,28
3581,1.210272e+02,3.081009e+01,17,28
3582,1.210377e+02,3.081000e+01,18,28
3583,1.210481e+02,3.080992e+01,19,28
3584,1.210586e+02,3.080983e+01,20,28
3585,1.210690e+02,3.080975e+01,21,28
3586,1.210794e+02,3.080966e+01,22,28
3587,1.210899e+02,3.080957e+01,23,28
3588,1.211003e+02,3.080949e+01,24,28
3589,1.211108e+02,3.080940e+01,25,28
3590,1.211212e+02,3.080931e+01,26,28
3591,1.211317e+02,3.080922e+01,27,28
3592,1.211421e+02,3.080912e+01,28,28
3593,1.211526e+02,3.080903e+01,29,28
3594,1.211630e+02,3.080894e+01,30,28
3595,1.211735e+02,3.080884e+01,31,28
3596,1.211839e+02,3.080875e+01,32,28
3597,1.211944e+02,3.080865e+01,33,28
3598,1.212048e+02,3.080856e+01,34,28
3599,1.212153e+02,3.080846e+01,35,28
3600,1.212257e+02,3.080836e+01,36,28
3601,1.212362e+02,3.080826e+01,37,28
3602,1.212466e+02,3.080816e+01,38,28
3603,1.212571e+02,3.080806e+01,39,28
3604,1.212675e+02,3.080796e+01,40,28
3605,1.212780e+02,3.080786e+01,41,28
3606,1.212884e+02,3.080775e+01,42,28
3607,1.212988e+02,3.080765e+01,43,28
3608,1.213093e+02,3.080754e+01,44,28
3609,1.213197e+02,3.080744e+01,45,28
3610,1.213302e+02,3.080733e+01,46,28
3611,1.213406e+02,3.080722e+01,47,28
3612,1.213511e+02,3.080711e+01,48,28
3613,1.213615e+02,3.080701e+01,49,28
3614,1.213720e+02,3.080690e+01,50,28
3615,1.213824e+02,3.080678e+01,51,28
3616,1.213929e+02,3.080667e+01,52,28
3617,1.214033e+02,3.080656e+01,53,28
3618,1.214138e+02,3.080645e+01,54,28
3619,1.214242e+02,3.080633e+01,55,28
3620,1.214347e+02,3.080622e+01,56,28
3621,1.214451e+02,3.080610e+01,57,28
3622,1.214555e+02,3.080598e+01,58,28
3623,1.214660e+02,3.080587e+01,59,28
3624,1.214764e+02,3.080575e+01,60,28
3625,1.214869e+02,3.080563e+01,61,28
3626,1.214973e+02,3.080551e+01,62,28
3627,1.215078e+02,3.080539e+01,63,28
3628,1.215182e+02,3.080526e+01,64,28
3629,1.215287e+02,3.080514e+01,65,28
3630,1.215391e+02,3.080502e+01,66,28
3631,1.215496e+02,3.080489e+01,67,28
3632,1.215600e+02,3.080477e+01,68,28
3633,1.215704e+02,3.080464e+01,69,28
3634,1.215809e+02,3.080451e+01,70,28
3635,1.215913e+02,3.080439e+01,71,28
3636,1.216018e+02,3.080426e+01,72,28
3637,1.216122e+02,3.080413e+01,73,28
3638,1.216227e+02,3.080400e+01,74,28
3639,1.216331e+02,3.080387e+01,75,28
3640,1.216436e+02,3.080374e+01,76,28
3641,1.216540e+02,3.080360e+01,77,28
3642,1.216645e+02,3.080347e+01,78,28
3643,1.216749e+02,3.080333e+01,79,28
3644,1.216853e+02,3.080320e+01,80,28
3645,1.216958e+02,3.080306e+01,81,28
3646,1.217062e+02,3.080293e+01,82,28
3647,1.217167e+02,3.080279e+01,83,28
3648,1.217271e+02,3.080265e+01,84,28
3649,1.217376e+02,3.080251e+01,85,28
3650,1.217480e+02,3.080237e+01,86,28
3651,1.217585e+02,3.080223e+01,87,28
3652,1.217689e+02,3.080208e+01,88,28
3653,1.217793e+02,3.080194e+01,89,28
3654,1.217898e+02,3.080180e+01,90,28
3655,1.218002e+02,3.080165e+01,91,28
3656,1.218107e+02,3.080151e+01,92,28
3657,1.218211e+02,3.080136e+01,93,28
3658,1.218316e+02,3.080121e+01,94,28
3659,1.218420e+02,3.080107e+01,95,28
3660,1.218524e+02,3.080092e+01,96,28
3661,1.218629e+02,3.080077e+01,97,28
3662,1.218733e+02,3.080062e+01,98,28
3663,1.218838e+02,3.080047e+01,99,28
3664,1.218942e+02,3.080031e+01,100,28
3665,1.219047e+02,3.080016e+01,101,28
3666,1.219151e+02,3.080001e+01,102,28
3667,1.219255e+02,3.079985e+01,103,28
3668,1.219360e+02,3.079970e+01,104,28
3669,1.219464e+02,3.079954e+01,105,28
3670,1.219569e+02,3.079938e+01,106,28
3671,1.219673e+02,3.079922e+01,107,28
